material Group_Number_difference Pauling_EN Gordy_EN Mulliken_EN Mulliken_Mean_EN Pauling_Mean_EN Gordy_Mean_EN Sum_of_Valence_e- Atomic_number_sum Atomic_radius_sum Covalent_radius_sum Covalent_radius_ratio 2xcovalent_radius_difference Crystal_radius_sum Crystal_radius_ratio 2xcrystal_radius_difference Period_number_difference Quantum_number_sum Quantum_number_difference Martynov-Batsanov_EN Allred-Rochow_EN Martynov-Batsanov_Mean_EN Allred-Rochow_Mean_EN Martynov_Ionic_Character Atomic_radius_ratio Zungerradius_sum_ratio 2xZunger_radius_sum_difference Ionic_radius_ratio 2xionic_radius_difference Group_number_sum Family_number_sum
SeLu_group2 13 1.28 0.4214 2.79 4.495 1.91 5.9717 9 105 2.9 2.72 0.7435897440000001 0.8 1.56 0.56 0.88 2 3 1 1.34 1.344 1.87 1.7619999999999998 0.361670072 0.6571428570000001 0.38130563799999995 4.17 0.6571428570000001 1.2 19 10
OYb_group2 13 2.34 2.3694 4.44 5.32 2.27 7.1856 9 78 2.35 2.29 0.467948718 1.66 2.34 0.933884298 0.16 4 4 2 2.22 2.52 2.21 2.35 0.7083205929999999 0.342857143 0.12952646199999998 6.25 0.342857143 2.3 19 10
SeTm_group2 13 1.3 0.0681 2.79 4.495 1.9 5.79505 9 103 2.9 2.72 0.7435897440000001 0.8 1.58 0.5490196079999999 0.92 2 4 2 1.34 1.344 1.87 1.7619999999999998 0.361670072 0.6571428570000001 0.35694444399999997 4.63 0.6571428570000001 1.2 19 10
SeEr_group2 13 1.31 0.0941 2.79 4.495 1.895 5.71395 9 102 2.9 2.73 0.738853503 0.82 1.59 0.54368932 0.94 2 4 2 1.34 1.344 1.87 1.7619999999999998 0.361670072 0.6571428570000001 0.35399449 4.69 0.6571428570000001 1.2 19 10
SeHo_group2 13 1.32 0.2467 2.79 4.495 1.89 5.63765 9 101 2.9 2.74 0.734177215 0.84 1.6 0.538461538 0.96 2 4 2 1.34 1.344 1.87 1.7619999999999998 0.361670072 0.6571428570000001 0.352054795 4.73 0.6571428570000001 1.2 19 10
SeDy_group2 13 1.33 0.3896 2.79 4.495 1.885 5.5662 9 100 2.9 2.75 0.729559748 0.86 1.61 0.533333333 0.98 2 4 2 1.39 1.344 1.845 1.7619999999999998 0.38308559999999997 0.6571428570000001 0.35013624 4.77 0.6571428570000001 1.2 19 10
SeTb_group2 13 1.35 0.523 2.79 4.495 1.875 5.4995 9 99 2.9 2.75 0.729559748 0.86 1.74 0.474576271 1.24 2 4 2 1.34 1.344 1.87 1.7619999999999998 0.361670072 0.6571428570000001 0.33033419 5.21 0.6571428570000001 1.2 19 10
SeGd_group2 13 1.35 0.6468 2.79 4.495 1.875 5.4376 9 98 2.95 2.77 0.720496894 0.9 1.64 0.518518519 1.04 2 4 2 1.44 1.344 1.82 1.7619999999999998 0.40452745799999995 0.638888889 0.32864450100000003 5.25 0.638888889 1.3 19 10
SeEu_group2 13 2.55 0.7609 2.79 4.495 1.275 5.38055 9 97 3.0 3.01 0.627027027 1.38 1.87 0.427480916 1.5 2 4 2 1.39 1.344 1.845 1.7619999999999998 0.38308559999999997 0.621621622 0.326142132 5.31 0.621621622 1.4 19 10
SeSm_group2 13 1.38 0.8655 2.79 4.495 1.86 5.32825 9 96 3.0 2.78 0.716049383 0.92 1.66 0.509090909 1.08 2 4 2 1.34 1.344 1.87 1.7619999999999998 0.361670072 0.621621622 0.310386473 5.71 0.621621622 1.4 19 10
SeNd_group2 13 1.41 1.0458 2.79 4.495 1.845 5.2381 9 94 3.0 3.0 0.630434783 1.36 1.86 0.43076923100000003 1.48 2 4 2 1.34 1.344 1.87 1.7619999999999998 0.361670072 0.621621622 0.322055138 5.41 0.621621622 1.4 19 10
SePr_group2 13 1.42 1.1215 2.79 4.495 1.84 5.20025 9 93 3.0 2.81 0.703030303 0.98 1.88 0.424242424 1.52 2 4 2 1.44 1.344 1.82 1.7619999999999998 0.40452745799999995 0.621621622 0.286830357 6.39 0.621621622 1.4 19 10
SeCe_group2 13 1.43 1.1876 2.79 4.495 1.835 5.1672 9 92 3.0 2.81 0.703030303 0.98 1.71 0.486956522 1.18 2 4 2 1.44 1.344 1.82 1.7619999999999998 0.40452745799999995 0.621621622 0.285555556 6.43 0.621621622 1.4 19 10
SeLa_group2 13 1.45 1.2442 2.79 4.495 1.825 5.1389 9 91 3.1 2.85 0.686390533 1.06 1.92 0.41176470600000004 1.6 2 3 1 1.19 1.344 1.945 1.7619999999999998 0.29814257899999996 0.58974359 0.417207792 3.59 0.58974359 1.6 19 10
RbI_group2 16 1.84 2.7433 4.42 4.55 1.74 4.56025 8 90 3.75 3.49 0.615740741 1.66 3.72 0.805825243 0.8 0 1 1 1.96 1.653 1.78 1.5325 0.617260241 0.595744681 0.38658536600000004 5.03 0.595744681 1.9 18 9
OEu_group2 13 3.44 3.3702 4.44 5.32 1.72 6.6852 9 71 2.45 2.58 0.394594595 2.24 2.52 0.923664122 0.2 4 4 2 2.17 2.52 2.235 2.35 0.6918673790000001 0.324324324 0.118020305 6.95 0.324324324 2.5 19 10
OBa_group2 14 2.55 3.9004 5.14 4.97 2.165 6.4201 8 64 2.75 2.71 0.368686869 2.5 2.7 0.812080537 0.56 4 1 1 2.24 2.7289999999999996 2.2 2.2455 0.714753055 0.27906976699999997 0.136684303 5.874 0.27906976699999997 3.1 18 9
ONd_group2 13 2.3 3.6551 4.44 5.32 2.29 6.54275 9 68 2.45 2.57 0.39673913 2.22 2.51 0.930769231 0.18 4 4 2 2.12 2.52 2.26 2.35 0.674892701 0.324324324 0.11654135300000001 7.05 0.324324324 2.5 19 10
NCr_group2 9 1.38 3.6121 3.58 5.51 2.35 5.07735 11 31 2.05 1.93 0.63559322 0.86 1.06 0.39473684200000003 0.92 2 3 1 0.85 1.416 2.425 2.358 0.165251669 0.46428571399999996 0.221311475 3.8 0.46428571399999996 1.5 21 10
CsPb_group2 13 1.01 0.3078 1.72 3.04 1.295 4.5865 5 137 4.4 3.82 0.625531915 1.76 3.3 0.82320442 0.64 0 1 1 1.15 1.195 1.345 1.2565 0.281525454 0.692307692 0.484918794 4.44 0.692307692 1.6 15 6
TeBi_group2 1 0.08 0.613 0.8 5.09 2.06 5.1353 11 135 3.0 2.82 0.931506849 0.2 2.28 0.9487179490000001 0.12 1 2 0 0.24 0.14800000000000002 2.26 2.084 0.014296816 0.875 0.836254382 0.654 0.875 0.4 31 11
TePb_group2 2 0.3 0.7014 1.59 4.695 1.95 5.0911 10 134 3.2 2.83 0.925170068 0.22 2.6 0.7449664429999999 0.76 1 2 0 0.46 0.304 2.15 2.006 0.051525145 0.7777777779999999 0.7990430620000001 0.84 0.7777777779999999 0.8 30 11
TeLu_group2 13 0.83 0.7406 2.39 4.295 1.685 5.8121 9 123 3.15 2.92 0.871794872 0.4 2.11 0.900900901 0.22 1 3 1 1.18 1.068 1.79 1.624 0.29397173 0.8 0.495548961 3.4 0.8 0.7 19 9
TeYb_group2 13 1.0 0.5591 2.39 4.295 1.6 5.72135 9 122 3.15 2.92 0.871794872 0.4 2.24 0.982300885 0.04 1 4 2 1.28 1.068 1.74 1.624 0.336084237 0.8 0.465181058 3.84 0.8 0.7 19 9
TeTm_group2 13 0.85 0.3873 2.39 4.295 1.675 5.63545 9 121 3.15 2.92 0.871794872 0.4 2.13 0.9189189190000001 0.18 1 4 2 1.18 1.068 1.79 1.624 0.29397173 0.8 0.46388888899999997 3.86 0.8 0.7 19 9
TeEr_group2 13 0.86 0.2251 2.39 4.295 1.67 5.55435 9 120 3.15 2.93 0.866242038 0.42 2.14 0.927927928 0.16 1 4 2 1.18 1.068 1.79 1.624 0.29397173 0.8 0.460055096 3.92 0.8 0.7 19 9
TeHo_group2 13 0.87 0.0725 2.39 4.295 1.665 5.47805 9 119 3.15 2.94 0.8607594940000001 0.44 2.15 0.936936937 0.14 1 4 2 1.18 1.068 1.79 1.624 0.29397173 0.8 0.457534247 3.96 0.8 0.7 19 9
NV_group2 10 1.41 3.6813 3.7 5.45 2.335 5.04275 10 30 2.0 1.97 0.6147540979999999 0.94 0.98 0.441176471 0.76 2 3 1 0.63 1.536 2.535 2.298 0.094461061 0.481481481 0.222222222 3.78 0.481481481 1.4 20 10
TeDy_group2 13 0.88 0.0704 2.39 4.295 1.66 5.4066 9 118 3.15 2.95 0.855345912 0.46 2.16 0.9459459459999999 0.12 1 4 2 1.23 1.068 1.765 1.624 0.31492365899999997 0.8 0.45504087200000004 4.0 0.8 0.7 19 9
TeGd_group2 13 0.9 0.3276 2.39 4.295 1.65 5.278 9 116 3.2 2.97 0.8447204970000001 0.5 2.19 0.972972973 0.06 1 4 2 1.28 1.068 1.74 1.624 0.336084237 0.7777777779999999 0.427109974 4.48 0.7777777779999999 0.8 19 9
TeEu_group2 13 2.1 0.4417 2.39 4.295 1.05 5.22095 9 115 3.25 3.21 0.735135135 0.98 2.42 0.8473282440000001 0.4 1 4 2 1.23 1.068 1.765 1.624 0.31492365899999997 0.756756757 0.42385786799999997 4.54 0.756756757 0.9 19 9
TeSm_group2 13 0.93 0.5463 2.39 4.295 1.635 5.16865 9 114 3.25 2.98 0.839506173 0.52 2.21 0.990990991 0.02 1 4 2 1.18 1.068 1.79 1.624 0.29397173 0.756756757 0.40338164299999996 4.94 0.756756757 0.9 19 9
TeNd_group2 13 0.96 0.7266 2.39 4.295 1.62 5.0785 9 112 3.25 3.2 0.739130435 0.96 2.41 0.8538461540000001 0.38 1 4 2 1.18 1.068 1.79 1.624 0.29397173 0.756756757 0.418546366 4.64 0.756756757 0.9 19 9
TePr_group2 13 0.97 0.8023 2.39 4.295 1.615 5.04065 9 111 3.25 3.01 0.824242424 0.58 2.43 0.8409090909999999 0.42 1 4 2 1.28 1.068 1.74 1.624 0.336084237 0.756756757 0.37276785700000004 5.62 0.756756757 0.9 19 9
TeCe_group2 13 0.98 0.8684 2.39 4.295 1.61 5.0076 9 110 3.25 3.01 0.824242424 0.58 2.26 0.9652173909999999 0.08 1 4 2 1.28 1.068 1.74 1.624 0.336084237 0.756756757 0.371111111 5.66 0.756756757 0.9 19 9
TeLa_group2 13 1.0 0.925 2.39 4.295 1.6 4.9793 9 109 3.35 3.05 0.804733728 0.66 2.47 0.8161764709999999 0.5 1 3 1 1.03 1.068 1.865 1.624 0.232966652 0.7179487179999999 0.542207792 2.82 0.7179487179999999 1.1 19 9
TeBa_group2 14 1.21 0.9719 3.09 3.945 1.495 4.95585 8 108 3.55 3.34 0.686868687 1.24 2.6 0.7449664429999999 0.76 1 1 1 1.3 1.2770000000000001 1.73 1.5195 0.34459374600000003 0.651162791 0.49088771299999995 3.464 0.651162791 1.5 18 8
NY_group2 12 1.82 3.4791 4.11 5.245 2.13 5.14385 8 46 2.45 2.37 0.46296296299999995 1.74 1.34 0.288461538 1.48 3 3 1 1.44 1.946 2.13 2.093 0.40452745799999995 0.36111111100000004 0.18367346899999998 4.8 0.35135135100000003 2.4 18 10
TeTb_group2 13 0.9 0.2038 2.39 4.295 1.65 5.3399 9 117 3.15 2.95 0.855345912 0.46 2.29 0.940677966 0.14 1 4 2 1.18 1.068 1.79 1.624 0.29397173 0.8 0.429305913 4.44 0.8 0.7 19 9
SbLu_group2 12 0.78 1.1871 1.75 3.975 1.66 5.58885 8 122 3.2 2.96 0.897435897 0.32 1.9 0.9 0.2 1 3 1 0.94 0.894 1.67 1.537 0.198203144 0.828571429 0.523738872 3.21 0.828571429 0.6 18 9
NTi_group2 11 1.5 3.7475 3.85 5.375 2.29 5.00965 9 29 2.05 2.07 0.568181818 1.14 1.05 0.4 0.9 2 3 1 0.99 1.686 2.355 2.2230000000000003 0.217315029 0.46428571399999996 0.209302326 4.08 0.46428571399999996 1.5 19 10
NSc_group2 12 1.68 3.8106 3.96 5.32 2.2 4.9781 8 28 2.25 2.19 0.520833333 1.38 1.19 0.33707865200000003 1.18 2 3 1 1.35 1.876 2.175 2.128 0.365948438 0.40625 0.196363636 4.42 0.40625 1.9 18 10
LiCl_group2 16 2.18 3.6223 5.29 5.655 2.07 5.03345 8 20 2.45 2.62 0.607361963 1.28 2.57 0.538922156 1.54 1 1 1 2.08 1.9569999999999999 1.94 1.8905 0.6609473929999999 0.689655172 0.627329193 1.2 0.689655172 0.9 18 9
LuBi_group2 12 0.75 1.3536 1.59 3.895 1.645 5.5056 8 154 3.35 3.02 0.935897436 0.2 2.17 0.854700855 0.34 0 3 1 0.94 0.92 1.67 1.55 0.198203144 0.914285714 0.592581602 2.7460000000000004 0.914285714 0.3 18 8
LiBr_group2 16 1.98 3.1856 4.58 5.3 1.97 4.8151 8 38 2.6 2.77 0.6993865029999999 0.98 2.72 0.494505495 1.84 2 1 1 1.93 1.7730000000000001 1.865 1.7985 0.605929322 0.793103448 0.745341615 0.82 0.793103448 0.6 18 9
LiI_group2 16 1.68 2.7096 3.75 4.885 1.82 4.5771 8 56 2.85 2.96 0.81595092 0.6 2.96 0.436893204 2.32 3 1 1 1.86 1.4469999999999998 1.83 1.6355 0.57890634 0.9655172409999999 0.98447205 0.05 0.9655172409999999 0.1 18 9
ErBi_group2 12 0.78 0.8381 1.59 3.895 1.63 5.24785 8 151 3.35 3.03 0.929936306 0.22 2.2 0.88034188 0.28 0 4 2 0.94 0.92 1.67 1.55 0.198203144 0.914285714 0.550137741 3.266 0.914285714 0.3 18 8
HoBi_group2 12 0.79 0.6855 1.59 3.895 1.625 5.17155 8 150 3.35 3.04 0.924050633 0.24 2.21 0.8888888890000001 0.26 0 4 2 0.94 0.92 1.67 1.55 0.198203144 0.914285714 0.547123288 3.306 0.914285714 0.3 18 8
DyBi_group2 12 0.8 0.5426 1.59 3.895 1.62 5.1001 8 149 3.35 3.05 0.9182389940000001 0.26 2.22 0.897435897 0.24 0 4 2 0.99 0.92 1.645 1.55 0.217315029 0.914285714 0.544141689 3.346 0.914285714 0.3 18 8
TbBi_group2 12 0.82 0.4092 1.59 3.895 1.61 5.0334 8 148 3.35 3.05 0.9182389940000001 0.26 2.35 0.9915254240000001 0.02 0 4 2 0.94 0.92 1.67 1.55 0.198203144 0.914285714 0.513367609 3.786 0.914285714 0.3 18 8
GdBi_group2 12 0.82 0.2854 1.59 3.895 1.61 4.9715 8 147 3.4 3.07 0.906832298 0.3 2.25 0.923076923 0.18 0 4 2 1.04 0.92 1.62 1.55 0.23692579600000002 0.8888888890000001 0.510741688 3.826 0.8888888890000001 0.4 18 8
LaBi_group2 12 0.92 0.312 1.59 3.895 1.56 4.6728 8 140 3.55 3.15 0.863905325 0.46 2.53 0.860294118 0.38 0 3 1 0.79 0.92 1.745 1.55 0.144462198 0.8205128209999999 0.648376623 2.166 0.8205128209999999 0.7 18 8
SmBi_group2 12 0.85 0.0667 1.59 3.895 1.595 4.86215 8 145 3.45 3.08 0.901234568 0.32 2.27 0.94017094 0.14 0 4 2 0.94 0.92 1.67 1.55 0.198203144 0.864864865 0.48236715 4.2860000000000005 0.864864865 0.5 18 8
NdBi_group2 12 0.88 0.1136 1.59 3.895 1.58 4.772 8 143 3.45 3.3 0.793478261 0.76 2.47 0.9 0.26 0 4 2 0.94 0.92 1.67 1.55 0.198203144 0.864864865 0.5005012529999999 3.986 0.864864865 0.5 18 8
CTi_group2 10 1.01 2.4887 2.82 4.86 2.045 4.38025 8 28 2.1 2.09 0.583333333 1.1 1.04 0.386666667 0.92 2 3 1 0.51 1.1640000000000001 2.115 1.962 0.062955963 0.5 0.24806201600000002 3.88 0.5 1.4 18 10
CZr_group2 10 1.22 2.1725 2.63 4.955 1.94 4.53835 8 46 2.25 2.22 0.531034483 1.36 1.15 0.33720930200000004 1.14 3 3 1 0.67 1.224 2.035 1.932 0.10615688 0.45161290299999995 0.226548673 4.37 0.45161290299999995 1.7 18 11
PrBi_group2 12 0.89 0.1893 1.59 3.895 1.575 4.73415 8 142 3.45 3.11 0.884848485 0.38 2.49 0.8863636359999999 0.3 0 4 2 1.04 0.92 1.62 1.55 0.23692579600000002 0.864864865 0.44575892899999997 4.966 0.864864865 0.5 18 8
CNb_group2 9 0.95 2.1223 2.27 5.135 2.075 4.56345 9 47 2.15 2.11 0.574626866 1.14 1.07 0.37179487200000005 0.98 3 3 1 0.34 1.1340000000000001 2.2 1.9769999999999999 0.028486388999999997 0.482758621 0.231884058 4.24 0.482758621 1.5 19 11
CHf_group2 10 1.25 0.7458 2.47 5.035 1.925 5.9975 8 78 2.25 2.21 0.5347222220000001 1.34 1.14 0.34117647100000004 1.12 4 3 1 0.64 1.3840000000000001 2.05 1.8519999999999999 0.09733158800000001 0.45161290299999995 0.219931271 4.54 0.45161290299999995 1.7 18 11
CTa_group2 9 1.05 0.9492 2.16 5.19 2.025 6.0992 9 79 2.15 2.11 0.574626866 1.14 1.07 0.37179487200000005 0.98 4 3 1 0.43 1.204 2.155 1.942 0.045172897999999996 0.482758621 0.229390681 4.3 0.482758621 1.5 19 11
CeBi_group2 12 0.9 0.2554 1.59 3.895 1.57 4.7011 8 141 3.45 3.11 0.884848485 0.38 2.32 0.982905983 0.04 0 4 2 1.04 0.92 1.62 1.55 0.23692579600000002 0.864864865 0.44377777799999996 5.006 0.864864865 0.5 18 8
CPt_group2 4 0.27 2.0962 0.67 5.935 2.415 6.6727 14 84 2.05 2.07 0.592307692 1.06 1.03 0.391891892 0.9 4 3 1 0.46 0.8240000000000001 2.14 2.1319999999999997 0.051525145 0.518518519 0.237037037 4.12 0.518518519 1.3 24 11
BHf_group2 9 0.74 1.7753 0.49 4.045 1.67 5.48275 7 77 2.4 2.26 0.5694444439999999 1.24 1.1 0.294117647 1.2 4 3 1 0.17 0.8909999999999999 1.815 1.6055 0.007198962 0.548387097 0.273195876 4.23 0.548387097 1.4 17 10
SbYb_group2 12 0.95 1.0056 1.75 3.975 1.575 5.4981 8 121 3.2 2.96 0.897435897 0.32 2.03 0.796460177 0.46 1 4 2 1.04 0.894 1.62 1.537 0.23692579600000002 0.828571429 0.491643454 3.65 0.828571429 0.6 18 9
SbTm_group2 12 0.8 0.8338 1.75 3.975 1.65 5.4122 8 120 3.2 2.96 0.897435897 0.32 1.92 0.882352941 0.24 1 4 2 0.94 0.894 1.67 1.537 0.198203144 0.828571429 0.490277778 3.67 0.828571429 0.6 18 9
SbEr_group2 12 0.81 0.6716 1.75 3.975 1.645 5.3311 8 119 3.2 2.97 0.891719745 0.34 1.93 0.873786408 0.26 1 4 2 0.94 0.894 1.67 1.537 0.198203144 0.828571429 0.486225895 3.73 0.828571429 0.6 18 9
NTm_group2 12 1.79 1.0543 4.2 5.2 2.145 6.35625 8 76 2.4 2.31 0.480769231 1.62 1.32 0.294117647 1.44 4 4 2 1.65 1.976 2.025 2.0780000000000003 0.493699544 0.37142857100000004 0.15 6.12 0.37142857100000004 2.2 18 10
NYb_group2 12 1.94 0.8825 4.2 5.2 2.07 6.44215 8 77 2.4 2.31 0.480769231 1.62 1.43 0.265486726 1.66 4 4 2 1.75 1.976 1.975 2.0780000000000003 0.534956812 0.37142857100000004 0.150417827 6.1 0.37142857100000004 2.2 18 10
NLu_group2 12 1.77 0.701 4.2 5.2 2.155 6.5329 8 78 2.4 2.31 0.480769231 1.62 1.3 0.3 1.4 4 3 1 1.65 1.976 2.025 2.0780000000000003 0.493699544 0.37142857100000004 0.160237389 5.66 0.37142857100000004 2.2 18 10
NHf_group2 11 1.74 0.513 3.5 5.55 2.17 6.6269 9 79 2.2 2.19 0.520833333 1.38 1.15 0.352941176 1.1 4 3 1 1.12 1.906 2.29 2.113 0.269188706 0.419354839 0.18556701 4.74 0.419354839 1.8 19 11
NTa_group2 10 1.54 0.3096 3.19 5.705 2.27 6.7286 10 80 2.1 2.09 0.5597014929999999 1.18 1.08 0.384615385 0.96 4 3 1 0.91 1.726 2.395 2.2030000000000003 0.187000675 0.448275862 0.193548387 4.5 0.448275862 1.6 20 11
NW_group2 9 1.34 0.0993 2.9 5.85 2.37 6.83375 11 81 2.0 2.05 0.576923077 1.1 1.04 0.405405405 0.88 4 3 1 1.06 1.5959999999999999 2.32 2.2680000000000002 0.244896158 0.481481481 0.197440585 4.39 0.481481481 1.4 21 11
OMg_group2 14 2.13 5.3958 3.79 5.645 2.375 5.6724 8 20 2.1 2.09 0.536764706 1.26 2.07 0.710743802 0.7 1 1 1 2.01 2.3169999999999997 2.315 2.4515 0.6357901260000001 0.4 0.229064039 3.13 0.4 1.8 18 9
OCa_group2 14 2.44 5.3575 5.34 4.87 2.22 5.69155 8 28 2.4 2.47 0.41954023 2.02 2.35 0.94214876 0.14 2 1 1 2.15 2.576 2.245 2.322 0.685139313 0.333333333 0.155 5.07 0.333333333 2.4 18 9
OV_group2 11 1.81 5.1682 3.94 5.57 2.535 5.7862 11 31 1.95 1.95 0.598360656 0.98 1.89 0.561983471 1.06 2 3 1 1.1 2.08 2.77 2.57 0.26103151199999997 0.444444444 0.191358025 3.93 0.444444444 1.5 21 10
NEr_group2 12 1.8 1.2165 4.2 5.2 2.14 6.27515 8 75 2.4 2.32 0.477707006 1.64 1.33 0.291262136 1.46 4 4 2 1.65 1.976 2.025 2.0780000000000003 0.493699544 0.37142857100000004 0.148760331 6.18 0.37142857100000004 2.2 18 10
OMn_group2 9 1.89 5.0266 3.82 5.63 2.495 5.857 13 33 2.0 1.9 0.623931624 0.88 2.02 0.669421488 0.8 2 3 1 1.28 1.86 2.68 2.68 0.336084237 0.428571429 0.209459459 3.51 0.428571429 1.6 23 10
ONi_group2 6 1.53 4.7912 3.14 5.97 2.675 5.9747 16 36 1.95 1.88 0.6347826089999999 0.84 1.91 0.578512397 1.02 2 3 1 1.56 1.73 2.54 2.745 0.455779074 0.444444444 0.21330275199999998 3.43 0.444444444 1.5 26 10
OSr_group2 14 2.49 5.0115 5.54 4.77 2.195 5.86455 8 46 2.6 2.64 0.38219895299999995 2.36 2.53 0.916666667 0.22 3 1 1 2.19 2.647 2.225 2.2865 0.6985119809999999 0.3 0.144859813 5.49 0.3 2.8 18 9
OZr_group2 12 2.11 4.9182 3.9 5.59 2.385 5.9112 10 48 2.15 2.18 0.503448276 1.44 2.07 0.710743802 0.7 3 3 1 1.62 2.29 2.51 2.465 0.48112901 0.387096774 0.16460177 4.72 0.387096774 1.9 20 11
ONb_group2 11 1.84 4.868 3.54 5.77 2.52 5.9363 11 49 2.05 2.07 0.544776119 1.22 1.99 0.644628099 0.86 3 3 1 1.29 2.2 2.675 2.51 0.340336221 0.413793103 0.16847826100000002 4.59 0.413793103 1.7 21 11
OCd_group2 4 1.75 4.4516 3.21 5.935 2.565 6.1445 18 56 2.15 2.21 0.493243243 1.5 2.13 0.760330579 0.58 3 1 1 1.92 2.09 2.36 2.565 0.60211808 0.387096774 0.20993228 3.5 0.387096774 1.9 28 11
AsZr_group2 11 0.85 1.7199 1.66 4.47 1.755 4.31205 9 73 2.7 2.65 0.8275862070000001 0.5 1.58 0.837209302 0.28 1 3 1 0.57 0.8909999999999999 1.985 1.7655 0.078013779 0.7419354840000001 0.500884956 2.82 0.7419354840000001 0.8 19 10
OLa_group2 13 2.34 3.8535 4.44 5.32 2.27 6.44355 9 65 2.55 2.42 0.43195266299999996 1.92 2.57 0.889705882 0.3 4 3 1 1.97 2.52 2.335 2.35 0.621002246 0.307692308 0.15097402599999998 5.23 0.307692308 2.7 19 10
OCe_group2 13 2.32 3.7969 4.44 5.32 2.28 6.47185 9 66 2.45 2.38 0.442424242 1.84 2.36 0.950413223 0.12 4 4 2 2.22 2.52 2.21 2.35 0.7083205929999999 0.324324324 0.10333333300000001 8.07 0.324324324 2.5 19 10
OPr_group2 13 2.31 3.7308 4.44 5.32 2.285 6.5049 9 67 2.45 2.38 0.442424242 1.84 2.53 0.916666667 0.22 4 4 2 2.22 2.52 2.21 2.35 0.7083205929999999 0.324324324 0.103794643 8.03 0.324324324 2.5 19 10
OFe_group2 8 1.61 4.9513 3.48 5.8 2.635 5.89465 14 34 2.0 1.9 0.623931624 0.88 1.9 0.570247934 1.04 2 3 1 1.65 1.81 2.495 2.705 0.493699544 0.428571429 0.220379147 3.29 0.428571429 1.6 24 10
NHo_group2 12 1.81 1.3691 4.2 5.2 2.135 6.19885 8 74 2.4 2.33 0.474683544 1.66 1.34 0.288461538 1.48 4 4 2 1.65 1.976 2.025 2.0780000000000003 0.493699544 0.37142857100000004 0.147945205 6.22 0.37142857100000004 2.2 18 10
NDy_group2 12 1.82 1.5119999999999998 4.2 5.2 2.13 6.1274 8 73 2.4 2.34 0.471698113 1.68 1.35 0.28571428600000004 1.5 4 4 2 1.7 1.976 2.0 2.0780000000000003 0.514463105 0.37142857100000004 0.147138965 6.26 0.37142857100000004 2.2 18 10
NTb_group2 12 1.84 1.6454 4.2 5.2 2.12 6.0607 8 72 2.4 2.34 0.471698113 1.68 1.48 0.254237288 1.76 4 4 2 1.65 1.976 2.025 2.0780000000000003 0.493699544 0.37142857100000004 0.138817481 6.7 0.37142857100000004 2.2 18 10
SbHo_group2 12 0.82 0.519 1.75 3.975 1.64 5.2548 8 118 3.2 2.98 0.8860759490000001 0.36 1.94 0.865384615 0.28 1 4 2 0.94 0.894 1.67 1.537 0.198203144 0.828571429 0.483561644 3.77 0.828571429 0.6 18 9
SbDy_group2 12 0.83 0.3761 1.75 3.975 1.635 5.18335 8 117 3.2 2.99 0.880503145 0.38 1.95 0.857142857 0.3 1 4 2 0.99 0.894 1.645 1.537 0.217315029 0.828571429 0.480926431 3.81 0.828571429 0.6 18 9
SbTb_group2 12 0.85 0.2427 1.75 3.975 1.625 5.11665 8 116 3.2 2.99 0.880503145 0.38 2.08 0.762711864 0.56 1 4 2 0.94 0.894 1.67 1.537 0.198203144 0.828571429 0.453727506 4.25 0.828571429 0.6 18 9
SbGd_group2 12 0.85 0.1189 1.75 3.975 1.625 5.05475 8 115 3.25 3.01 0.869565217 0.42 1.98 0.833333333 0.36 1 4 2 1.04 0.894 1.62 1.537 0.23692579600000002 0.805555556 0.45140665 4.29 0.805555556 0.7 18 9
SbSm_group2 12 0.88 0.0998 1.75 3.975 1.61 4.9454 8 113 3.3 3.02 0.864197531 0.44 2.0 0.818181818 0.4 1 4 2 0.94 0.894 1.67 1.537 0.198203144 0.783783784 0.42632850200000005 4.75 0.783783784 0.8 18 9
SbNd_group2 12 0.91 0.2801 1.75 3.975 1.595 4.85525 8 111 3.3 3.24 0.760869565 0.88 2.2 0.692307692 0.8 1 4 2 0.94 0.894 1.67 1.537 0.198203144 0.783783784 0.44235589 4.45 0.783783784 0.8 18 9
SbPr_group2 12 0.92 0.3558 1.75 3.975 1.59 4.8174 8 110 3.3 3.05 0.848484848 0.5 2.22 0.681818182 0.84 1 4 2 1.04 0.894 1.62 1.537 0.23692579600000002 0.783783784 0.39397321399999996 5.43 0.783783784 0.8 18 9
SbCe_group2 12 0.93 0.4219 1.75 3.975 1.585 4.78435 8 109 3.3 3.05 0.848484848 0.5 2.05 0.7826086959999999 0.5 1 4 2 1.04 0.894 1.62 1.537 0.23692579600000002 0.783783784 0.392222222 5.47 0.783783784 0.8 18 9
SbLa_group2 12 0.95 0.4785 1.75 3.975 1.575 4.75605 8 108 3.4 3.09 0.828402367 0.58 2.26 0.661764706 0.92 1 3 1 0.79 0.894 1.745 1.537 0.144462198 0.7435897440000001 0.5730519479999999 2.63 0.7435897440000001 1.0 18 9
SnTe_group2 2 0.14 0.8492 1.19 4.895 2.03 5.0172 10 102 2.85 2.77 0.9645390070000001 0.1 1.8 0.621621622 0.84 0 2 0 0.5 0.33399999999999996 2.13 1.9909999999999999 0.060586937 0.9655172409999999 0.888297872 0.42 0.9655172409999999 0.1 30 11
